atom_id,source_dataset_id,source_row_id,atom_category,primary_label,secondary_labels,attributes,tags,provenance,confidence,status,notes
vm_vpr:VPR-0115:A,viral_potential_rated,VPR-0115,evaluation_criterion,dynamic_memorability,"[""high"", ""both""]","{""criterion"": ""dynamic_memorability"", ""criterion_description"": ""dynamic_memorability_for_viral_potential_evaluation"", ""weight_level"": ""high"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_criterion""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_A""]}",0.96,active,
vm_vpr:VPR-0115:B,viral_potential_rated,VPR-0115,evaluation_pattern_bundle,dynamic_memorability_pattern_bundle,"[""high"", ""both""]","{""criterion"": ""dynamic_memorability"", ""low_score_signature"": ""weak_or_inconsistent_dynamic_memorability"", ""high_score_signature"": ""strong_and_clear_dynamic_memorability"", ""red_flag_if_missing"": ""dynamic_memorability_not_obvious_in_clip"", ""uplift_strategies"": ""refine_dynamic_execution_and_boost_memorability"", ""notes"": ""auto_generated_dynamic_memorability_metric"", ""weight_level"": ""high"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_pattern_bundle""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_B""]}",0.95,active,
vm_vpr:VPR-0116:A,viral_potential_rated,VPR-0116,evaluation_criterion,dynamic_originality,"[""medium"", ""both""]","{""criterion"": ""dynamic_originality"", ""criterion_description"": ""dynamic_originality_for_viral_potential_evaluation"", ""weight_level"": ""medium"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_criterion""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_A""]}",0.96,active,
vm_vpr:VPR-0116:B,viral_potential_rated,VPR-0116,evaluation_pattern_bundle,dynamic_originality_pattern_bundle,"[""medium"", ""both""]","{""criterion"": ""dynamic_originality"", ""low_score_signature"": ""weak_or_inconsistent_dynamic_originality"", ""high_score_signature"": ""strong_and_clear_dynamic_originality"", ""red_flag_if_missing"": ""dynamic_originality_not_obvious_in_clip"", ""uplift_strategies"": ""refine_dynamic_execution_and_boost_originality"", ""notes"": ""auto_generated_dynamic_originality_metric"", ""weight_level"": ""medium"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_pattern_bundle""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_B""]}",0.95,active,
vm_vpr:VPR-0117:A,viral_potential_rated,VPR-0117,evaluation_criterion,energy_clarity,"[""high"", ""both""]","{""criterion"": ""energy_clarity"", ""criterion_description"": ""energy_clarity_for_viral_potential_evaluation"", ""weight_level"": ""high"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_criterion""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_A""]}",0.96,active,
vm_vpr:VPR-0117:B,viral_potential_rated,VPR-0117,evaluation_pattern_bundle,energy_clarity_pattern_bundle,"[""high"", ""both""]","{""criterion"": ""energy_clarity"", ""low_score_signature"": ""weak_or_inconsistent_energy_clarity"", ""high_score_signature"": ""strong_and_clear_energy_clarity"", ""red_flag_if_missing"": ""energy_clarity_not_obvious_in_clip"", ""uplift_strategies"": ""adjust_energy_and_boost_clarity"", ""notes"": ""auto_generated_energy_clarity_metric"", ""weight_level"": ""high"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_pattern_bundle""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_B""]}",0.95,active,
vm_vpr:VPR-0118:A,viral_potential_rated,VPR-0118,evaluation_criterion,energy_impact,"[""critical"", ""both""]","{""criterion"": ""energy_impact"", ""criterion_description"": ""energy_impact_for_viral_potential_evaluation"", ""weight_level"": ""critical"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_criterion""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_A""]}",0.96,active,
vm_vpr:VPR-0118:B,viral_potential_rated,VPR-0118,evaluation_pattern_bundle,energy_impact_pattern_bundle,"[""critical"", ""both""]","{""criterion"": ""energy_impact"", ""low_score_signature"": ""weak_or_inconsistent_energy_impact"", ""high_score_signature"": ""strong_and_clear_energy_impact"", ""red_flag_if_missing"": ""energy_impact_not_obvious_in_clip"", ""uplift_strategies"": ""adjust_energy_and_boost_impact"", ""notes"": ""auto_generated_energy_impact_metric"", ""weight_level"": ""critical"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_pattern_bundle""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_B""]}",0.95,active,
vm_vpr:VPR-0119:A,viral_potential_rated,VPR-0119,evaluation_criterion,energy_memorability,"[""high"", ""both""]","{""criterion"": ""energy_memorability"", ""criterion_description"": ""energy_memorability_for_viral_potential_evaluation"", ""weight_level"": ""high"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_criterion""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_A""]}",0.96,active,
vm_vpr:VPR-0119:B,viral_potential_rated,VPR-0119,evaluation_pattern_bundle,energy_memorability_pattern_bundle,"[""high"", ""both""]","{""criterion"": ""energy_memorability"", ""low_score_signature"": ""weak_or_inconsistent_energy_memorability"", ""high_score_signature"": ""strong_and_clear_energy_memorability"", ""red_flag_if_missing"": ""energy_memorability_not_obvious_in_clip"", ""uplift_strategies"": ""adjust_energy_and_boost_memorability"", ""notes"": ""auto_generated_energy_memorability_metric"", ""weight_level"": ""high"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_pattern_bundle""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_B""]}",0.95,active,
vm_vpr:VPR-0120:A,viral_potential_rated,VPR-0120,evaluation_criterion,energy_originality,"[""medium"", ""both""]","{""criterion"": ""energy_originality"", ""criterion_description"": ""energy_originality_for_viral_potential_evaluation"", ""weight_level"": ""medium"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_criterion""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_A""]}",0.96,active,
vm_vpr:VPR-0120:B,viral_potential_rated,VPR-0120,evaluation_pattern_bundle,energy_originality_pattern_bundle,"[""medium"", ""both""]","{""criterion"": ""energy_originality"", ""low_score_signature"": ""weak_or_inconsistent_energy_originality"", ""high_score_signature"": ""strong_and_clear_energy_originality"", ""red_flag_if_missing"": ""energy_originality_not_obvious_in_clip"", ""uplift_strategies"": ""adjust_energy_and_boost_originality"", ""notes"": ""auto_generated_energy_originality_metric"", ""weight_level"": ""medium"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_pattern_bundle""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_B""]}",0.95,active,
vm_vpr:VPR-0121:A,viral_potential_rated,VPR-0121,evaluation_criterion,tempo_clarity,"[""high"", ""both""]","{""criterion"": ""tempo_clarity"", ""criterion_description"": ""tempo_clarity_for_viral_potential_evaluation"", ""weight_level"": ""high"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_criterion""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_A""]}",0.96,active,
vm_vpr:VPR-0121:B,viral_potential_rated,VPR-0121,evaluation_pattern_bundle,tempo_clarity_pattern_bundle,"[""high"", ""both""]","{""criterion"": ""tempo_clarity"", ""low_score_signature"": ""weak_or_inconsistent_tempo_clarity"", ""high_score_signature"": ""strong_and_clear_tempo_clarity"", ""red_flag_if_missing"": ""tempo_clarity_not_obvious_in_clip"", ""uplift_strategies"": ""adjust_tempo_and_boost_clarity"", ""notes"": ""auto_generated_tempo_clarity_metric"", ""weight_level"": ""high"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_pattern_bundle""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_B""]}",0.95,active,
vm_vpr:VPR-0122:A,viral_potential_rated,VPR-0122,evaluation_criterion,tempo_impact,"[""critical"", ""both""]","{""criterion"": ""tempo_impact"", ""criterion_description"": ""tempo_impact_for_viral_potential_evaluation"", ""weight_level"": ""critical"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_criterion""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_A""]}",0.96,active,
vm_vpr:VPR-0122:B,viral_potential_rated,VPR-0122,evaluation_pattern_bundle,tempo_impact_pattern_bundle,"[""critical"", ""both""]","{""criterion"": ""tempo_impact"", ""low_score_signature"": ""weak_or_inconsistent_tempo_impact"", ""high_score_signature"": ""strong_and_clear_tempo_impact"", ""red_flag_if_missing"": ""tempo_impact_not_obvious_in_clip"", ""uplift_strategies"": ""adjust_tempo_and_boost_impact"", ""notes"": ""auto_generated_tempo_impact_metric"", ""weight_level"": ""critical"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_pattern_bundle""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_B""]}",0.95,active,
vm_vpr:VPR-0123:A,viral_potential_rated,VPR-0123,evaluation_criterion,tempo_memorability,"[""high"", ""both""]","{""criterion"": ""tempo_memorability"", ""criterion_description"": ""tempo_memorability_for_viral_potential_evaluation"", ""weight_level"": ""high"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_criterion""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_A""]}",0.96,active,
vm_vpr:VPR-0123:B,viral_potential_rated,VPR-0123,evaluation_pattern_bundle,tempo_memorability_pattern_bundle,"[""high"", ""both""]","{""criterion"": ""tempo_memorability"", ""low_score_signature"": ""weak_or_inconsistent_tempo_memorability"", ""high_score_signature"": ""strong_and_clear_tempo_memorability"", ""red_flag_if_missing"": ""tempo_memorability_not_obvious_in_clip"", ""uplift_strategies"": ""adjust_tempo_and_boost_memorability"", ""notes"": ""auto_generated_tempo_memorability_metric"", ""weight_level"": ""high"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_pattern_bundle""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_B""]}",0.95,active,
vm_vpr:VPR-0124:A,viral_potential_rated,VPR-0124,evaluation_criterion,tempo_originality,"[""medium"", ""both""]","{""criterion"": ""tempo_originality"", ""criterion_description"": ""tempo_originality_for_viral_potential_evaluation"", ""weight_level"": ""medium"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_criterion""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_A""]}",0.96,active,
vm_vpr:VPR-0124:B,viral_potential_rated,VPR-0124,evaluation_pattern_bundle,tempo_originality_pattern_bundle,"[""medium"", ""both""]","{""criterion"": ""tempo_originality"", ""low_score_signature"": ""weak_or_inconsistent_tempo_originality"", ""high_score_signature"": ""strong_and_clear_tempo_originality"", ""red_flag_if_missing"": ""tempo_originality_not_obvious_in_clip"", ""uplift_strategies"": ""adjust_tempo_and_boost_originality"", ""notes"": ""auto_generated_tempo_originality_metric"", ""weight_level"": ""medium"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_pattern_bundle""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_B""]}",0.95,active,
vm_vpr:VPR-0125:A,viral_potential_rated,VPR-0125,evaluation_criterion,flow_clarity,"[""high"", ""both""]","{""criterion"": ""flow_clarity"", ""criterion_description"": ""flow_clarity_for_viral_potential_evaluation"", ""weight_level"": ""high"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_criterion""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_A""]}",0.96,active,
vm_vpr:VPR-0125:B,viral_potential_rated,VPR-0125,evaluation_pattern_bundle,flow_clarity_pattern_bundle,"[""high"", ""both""]","{""criterion"": ""flow_clarity"", ""low_score_signature"": ""weak_or_inconsistent_flow_clarity"", ""high_score_signature"": ""strong_and_clear_flow_clarity"", ""red_flag_if_missing"": ""flow_clarity_not_obvious_in_clip"", ""uplift_strategies"": ""refine_flow_execution_and_boost_clarity"", ""notes"": ""auto_generated_flow_clarity_metric"", ""weight_level"": ""high"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_pattern_bundle""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_B""]}",0.95,active,
vm_vpr:VPR-0126:A,viral_potential_rated,VPR-0126,evaluation_criterion,flow_impact,"[""critical"", ""both""]","{""criterion"": ""flow_impact"", ""criterion_description"": ""flow_impact_for_viral_potential_evaluation"", ""weight_level"": ""critical"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_criterion""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_A""]}",0.96,active,
vm_vpr:VPR-0126:B,viral_potential_rated,VPR-0126,evaluation_pattern_bundle,flow_impact_pattern_bundle,"[""critical"", ""both""]","{""criterion"": ""flow_impact"", ""low_score_signature"": ""weak_or_inconsistent_flow_impact"", ""high_score_signature"": ""strong_and_clear_flow_impact"", ""red_flag_if_missing"": ""flow_impact_not_obvious_in_clip"", ""uplift_strategies"": ""refine_flow_execution_and_boost_impact"", ""notes"": ""auto_generated_flow_impact_metric"", ""weight_level"": ""critical"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_pattern_bundle""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_B""]}",0.95,active,
vm_vpr:VPR-0127:A,viral_potential_rated,VPR-0127,evaluation_criterion,flow_memorability,"[""high"", ""both""]","{""criterion"": ""flow_memorability"", ""criterion_description"": ""flow_memorability_for_viral_potential_evaluation"", ""weight_level"": ""high"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_criterion""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_A""]}",0.96,active,
vm_vpr:VPR-0127:B,viral_potential_rated,VPR-0127,evaluation_pattern_bundle,flow_memorability_pattern_bundle,"[""high"", ""both""]","{""criterion"": ""flow_memorability"", ""low_score_signature"": ""weak_or_inconsistent_flow_memorability"", ""high_score_signature"": ""strong_and_clear_flow_memorability"", ""red_flag_if_missing"": ""flow_memorability_not_obvious_in_clip"", ""uplift_strategies"": ""refine_flow_execution_and_boost_memorability"", ""notes"": ""auto_generated_flow_memorability_metric"", ""weight_level"": ""high"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_pattern_bundle""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_B""]}",0.95,active,
vm_vpr:VPR-0128:A,viral_potential_rated,VPR-0128,evaluation_criterion,flow_originality,"[""medium"", ""both""]","{""criterion"": ""flow_originality"", ""criterion_description"": ""flow_originality_for_viral_potential_evaluation"", ""weight_level"": ""medium"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_criterion""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_A""]}",0.96,active,
vm_vpr:VPR-0128:B,viral_potential_rated,VPR-0128,evaluation_pattern_bundle,flow_originality_pattern_bundle,"[""medium"", ""both""]","{""criterion"": ""flow_originality"", ""low_score_signature"": ""weak_or_inconsistent_flow_originality"", ""high_score_signature"": ""strong_and_clear_flow_originality"", ""red_flag_if_missing"": ""flow_originality_not_obvious_in_clip"", ""uplift_strategies"": ""refine_flow_execution_and_boost_originality"", ""notes"": ""auto_generated_flow_originality_metric"", ""weight_level"": ""medium"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_pattern_bundle""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_B""]}",0.95,active,
vm_vpr:VPR-0129:A,viral_potential_rated,VPR-0129,evaluation_criterion,theme_clarity,"[""high"", ""both""]","{""criterion"": ""theme_clarity"", ""criterion_description"": ""theme_clarity_for_viral_potential_evaluation"", ""weight_level"": ""high"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_criterion""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_A""]}",0.96,active,
vm_vpr:VPR-0129:B,viral_potential_rated,VPR-0129,evaluation_pattern_bundle,theme_clarity_pattern_bundle,"[""high"", ""both""]","{""criterion"": ""theme_clarity"", ""low_score_signature"": ""weak_or_inconsistent_theme_clarity"", ""high_score_signature"": ""strong_and_clear_theme_clarity"", ""red_flag_if_missing"": ""theme_clarity_not_obvious_in_clip"", ""uplift_strategies"": ""refine_theme_execution_and_boost_clarity"", ""notes"": ""auto_generated_theme_clarity_metric"", ""weight_level"": ""high"", ""platform_focus"": ""both""}","[""viral_muse"", ""viral_potential_rated"", ""evaluation_pattern_bundle""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_VPR_SPLIT_B""]}",0.95,active,
